Symbol,Strategy,TotalReturn_%,rnorm100_%,SharpeDaily,SharpeAnnual,Calmar,MaxDrawdown_%,TimeDD_bars,VWR,SQN,WinRate_%,ProfitFactor,AvgTradePL,trades_total,Sortino
IBM,AdxBreakout,-0.40704417867677245,-0.01564498555272351,-0.009654872630625205,-0.1532663515238296,-0.0274214754086318,-0.5705377015490108,3669.0,-0.6385725194786932,-0.8027884174284603,0.35294117647058826,0.7379358913876509,-6.712630523864437,51,-0.05353952847908585
IBM,AtrChannelReversion,1.0038320443483917,0.03965391364005688,0.01686787659980905,0.26776923977292316,0.09028855335826567,-0.43919092913926583,2461.0,1.5109845493970846,3.8514857175288073,0.8235294117647058,11.47123208022233,101.68931699335124,17,0.22881032688682437
IBM,AtrTrailingTrend,-0.1697675573662897,-0.006555119459867115,0.0004215556796791012,0.006691988953186239,-0.011401891425972716,-0.5749150921517292,6478.0,-0.3359222816594137,-0.32629547596131875,0.2627986348122867,0.9437336408859506,-0.6552010075634557,293,0.07167002726133546
IBM,BollingerBreakout,-0.3140419818305647,-0.012092103505377854,-0.008526975846191652,-0.13536154514686596,-0.023628248673784664,-0.5117646962465711,4562.0,-0.5361931589140936,-0.8175938948251512,0.376,0.8291098399515008,-2.34842924497671,125,-0.036366750644151125
IBM,BuyAndHold,0.9447564818451684,0.03727733034660213,0.014600220764328976,0.2317713193743351,0.06575583080974347,-0.5669053206012951,2895.0,1.436210932963451,0.0,,,,1,0.36341074476760604
IBM,DonchianTurtle,-0.2398398210838448,-0.009248227881466849,-0.0025188374117471077,-0.0399853043069307,-0.016593512400049765,-0.5573399807408534,3143.0,-0.4400702163144432,-0.45361698856867494,0.43373493975903615,0.8799989493954748,-2.618527568989136,83,0.02228100301249397
IBM,EmaCross,-0.10573764709393739,-0.0040878382548894315,-0.0009197866987253197,-0.014601161184313718,-0.006111310765548274,-0.66889713380869,3936.0,-0.22806005009987682,-0.16613128610415118,0.3523809523809524,0.9588994884552677,-0.9556128980751404,105,0.04975612613504747
IBM,GoldenCross,-0.6888723184361718,-0.026333583105865664,-0.009175218949553842,-0.14565208539052052,-0.03554936490204368,-0.7407610003280758,3379.0,-0.8490125145824029,-1.3107771443447198,0.20833333333333334,0.4830272339322042,-30.89213467071099,24,-0.07898934978498155
KO,AdxBreakout,-0.126296433486437,-0.004880702471160234,-0.008268131226246629,-0.1312525141913766,-0.012169511578673143,-0.4010598485902737,3352.0,-0.2656877877989598,-0.3511525109649729,0.5,0.8740211835224014,-2.824915586860708,42,-0.010762686619096472
KO,AtrChannelReversion,1.035781105444764,0.04094147792296539,0.01809216627111395,0.2872042357907898,0.16829992780341937,-0.24326497614892958,1291.0,1.5515575382156157,4.339729280782145,0.9444444444444444,46.56416188914855,100.96144385779421,18,0.35808900787713643
KO,AtrTrailingTrend,-1.1263486835247312,-0.04269583603309571,-0.012133106246626453,-0.19260709055578748,-0.05816436156561462,-0.7340549244219069,6244.0,-0.9182307297723238,-1.1049886148063153,0.2967479674796748,0.7571947546261745,-2.7470938656320194,246,-0.12659254009719767
KO,BollingerBreakout,-1.4511976650903624,-0.05466751001324094,-0.027747789019957246,-0.44048249507217324,-0.06903756348964779,-0.7918516710317907,6448.0,-0.7783354783968371,-1.796611698559854,0.32558139534883723,0.47957340769770646,-5.935740158020356,129,-0.17422542308676695
